Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
epo,swe,8.8,-0.66674509,0.491914564,0.727020716,0.55019084,0.816329526,-0.442662317,-0.253489596,-0.521382463,-0.32807617,0.008663518,-0.306157077,-0.57680788,-0.644600545,-0.662188971,-0.73588994,0.1,1,0.6153,0.71,0.0002,0.8
bul,fra,14.7,0.269169607,-0.151343881,-0.218284819,-0.929084833,-0.31487736,0.227124664,0.002673859,-0.293975265,-0.051105886,0.007803702,0.475281424,0.23592523,0.173107632,0.362639287,0.234426662,0.1,0.8571,0.4788,0.5,0.3333,0.5
deu,slv,8.6,0.156352906,0.041612327,-0.060627875,0.286176595,-0.106614406,0.252972592,0.107481253,0.421006038,0.025059408,0.007774371,-0.128871223,0.13792099,0.07777647,0.100902549,0.091160152,0,0.8571,0.4255,0.55,0.5456,0.5
ces,por,10.8,0.589854577,0.094663102,-0.716197067,-0.896633894,-0.672648368,0.887602996,0.122229475,0.235354898,0.148404993,0.007576039,0.632810561,0.514420996,0.599535202,0.683917908,0.572446561,0.1,0.9333,0.4431,0.57,0.0002,0.5
fra,kor,8.7,-0.057836803,-0.417668892,0.295885973,-1.421586544,-0.656476731,-0.460880447,0.274776122,-1.830501264,-2.235902181,0.007526707,-1.044870666,-0.048198364,-0.157192569,-0.333412348,-0.103642253,0.5,1,0.4804,0.69,0.5804,0.6
pol,por,9.6,0.908034781,-0.089053223,-1.013700248,-0.999220017,-0.958158843,1.145468991,0.377501291,0.562492211,0.387711548,0.002182837,0.614291602,0.7893406,0.905472682,0.955310173,0.864476816,0.1,0.9333,0.4584,0.42,0.6162,0.5
tur,ind,6.7,-0.198596178,0.4598459,0.245010731,-0.381962264,0.291330572,0.156902105,-0.059157675,-0.488590038,-0.03642118,0.000806062,0.313746776,-0.172288624,-0.209925863,-0.087497616,-0.240183025,0.5,1,0.484,0.8,0.3433,0.6
slv,hun,3.9,-0.63042198,0.848458057,0.593642587,1.072512111,0.704911597,-0.067971941,-0.337427752,-0.047758586,-0.158889586,-0.000393835,-0.442844191,-0.547711991,-0.562634445,-0.667677454,-0.600840208,0,1,0.438,0.53,0.5922,0.5
bul,slv,6.4,-0.828041851,0.41077349,0.946879169,0.767599394,0.886392459,-0.740456573,-0.333834658,-0.473073938,-0.33741152,-0.002949838,-0.150862022,-0.720064059,-0.840560148,-0.760225306,-0.793812583,0,0.4286,0.4225,0.45,0.6162,0.5
hun,ita,8.2,0.530306719,0.496833554,-0.624352822,-0.769491489,-0.713524337,1.171951608,0.174998437,0.302284377,0.206471767,-0.008524079,0.703960942,0.458330837,0.541693629,0.651469512,0.620878753,0,1,0.4021,0.53,0.5922,0.5
srp,bul,7.6,-0.428423643,0.760765664,0.336037267,0.267655495,0.373670475,0.120462796,-0.289549495,-0.223284331,-0.159576855,-0.008591838,0.256717444,-0.374472185,-0.345901664,-0.302609836,-0.339465267,0,0.4286,0.6416,0.61,0.8485,0.8
dan,ell,9,-0.652104658,0.294228712,0.770244398,0.208585224,0.399735946,-0.613425128,-0.362671263,-0.517413108,-0.404845938,-0.010042482,0.404931316,-0.569162141,-0.709107266,-0.456759977,-0.428282318,0.1,0.8333,0.6929,0.61,0.5922,0.7
dan,ara,2,-0.676164482,0.293893029,0.819056317,0.579342145,0.719295113,-0.647264234,-0.296658795,-0.434090352,-0.388061246,-0.012466336,-0.132617115,-0.590718429,-0.729284768,-0.623341151,-0.675954213,1,1,0,0.66,0.0002,0.8
ces,vie,9,-0.266310173,0.541178464,0.185401771,-1.533822607,0.125187157,0.13320935,-0.173365203,-1.171563945,0.145860901,-0.016633387,1.433643772,-0.235835265,-0.194631365,0.157178355,-0.058275857,0.4,1,0.5541,0.78,0.5456,0.7
hun,vie,8.5,-0.273480826,0.83895648,0.153797334,-1.50571197,0.063298362,0.398100032,-0.136294612,-1.120205386,0.097209473,-0.017956797,1.516951004,-0.242422722,-0.15936199,0.173525939,-0.022939994,0.4,1,0.5278,0.68,0.4788,0.6
epo,ron,6.9,-0.909322354,0.542105823,1.051198904,0.316835377,0.938627697,-0.735305798,-0.323074929,-0.806097251,-0.379332222,-0.018077396,0.306906985,-0.794768234,-0.919940361,-0.706776735,-0.846722809,0.1,1,0.6552,0.7,0.641,0.8
hrv,ara,1.6,-1.046445783,0.953147988,0.990630054,0.781984957,1.086024068,-0.541371219,-0.407787861,-0.717009767,-0.449710087,-0.019475132,-0.061379299,-0.914257086,-0.895682034,-0.925707712,-0.982694316,1,1,0.6832,0.87,0.0002,0.8
ell,nld,8.7,-0.236109613,0.083516164,0.115930089,-0.126667121,0.393851406,-0.250456061,-0.320210606,-0.450759646,-0.240823537,-0.020437752,-0.035649393,-0.210633477,-0.180629376,-0.214775548,-0.378004218,0.1,0.8333,0.5415,0.59,0.5922,0.6
epo,mkd,6.2,-1.344379501,0.692387917,1.519536362,0.661439001,1.493652516,-1.185953451,-0.396825248,-1.220890766,-0.499580985,-0.022120138,-0.038371325,-1.173769182,-1.310271085,-1.178294793,-1.318454253,0.1,1,0.6737,0.71,0.0002,0.8
ukr,bul,12.3,0.356201707,0.258961688,-0.488222828,-0.20391255,-0.448666814,0.710292312,0.042058022,0.444927281,0.050559742,-0.024277971,0.361277634,0.302826441,0.397215451,0.40735032,0.368357717,0,0.5714,0.4367,0.45,0.6162,0.5
mkd,ces,5.4,-0.700124346,0.365846946,0.819443567,0.789012686,0.741879589,-0.618264895,-0.247160087,-0.388312264,-0.348931525,-0.02458869,-0.406610291,-0.614817269,-0.715819208,-0.718409963,-0.68290219,0.1,0.5714,0.315,0.72,0.0002,0.5
mkd,slk,3.5,-1.361548257,0.694952906,1.512147706,1.136947891,1.465440414,-1.208074745,-0.455646953,-0.952101288,-0.470475194,-0.025190717,-0.387272416,-1.189514998,-1.320801949,-1.287764628,-1.288079145,0,0.5714,0.6737,0.73,0.0002,0.7
nld,swe,11.1,0.576096338,-0.314319887,-0.489410807,0.016055968,-0.429860011,0.47649785,0.102338512,0.631397663,0.070712558,-0.027117708,-0.382968625,0.493064247,0.41492452,0.396681722,0.359113387,0.1,0.7,0.46,0.36,0.0002,0.4
fra,bos,5,-0.528633119,-0.093269656,0.624315994,0.933751441,0.699732522,-0.81509168,-0.367739364,-0.169910233,-0.419499471,-0.034826957,-0.75503452,-0.468630079,-0.595288196,-0.663856951,-0.669252694,0.1,0.9375,0.6025,0.58,0.5456,0.8
nld,ell,8.4,-0.236109613,-0.124355289,0.393854777,0.081277196,0.115947889,-0.449378128,-0.240840695,-0.251954438,-0.320194209,-0.036695651,-0.019383519,-0.215041188,-0.37800439,-0.21036737,-0.180637446,0.1,0.8333,0.5415,0.59,0.5922,0.6
mkd,epo,8.9,-1.344379501,0.663474678,1.493739674,0.690362374,1.519447238,-1.219961933,-0.499595663,-1.186902263,-0.396809585,-0.039416249,-0.02106673,-1.178458365,-1.318493701,-1.173605114,-1.31023198,0.1,1,0.6737,0.71,0.0002,0.8
hrv,swe,6,-0.594313847,0.768855689,0.514583119,0.480190747,0.64884193,-0.113689283,-0.266885264,-0.382221367,-0.315901571,-0.050080703,-0.054576517,-0.529817988,-0.480580844,-0.531085862,-0.600245561,0.1,0.875,0.566,0.75,0.0002,0.6
slk,ind,4.9,-1.074327268,1.012622813,1.016076129,0.036609348,1.209311304,-0.537657025,-0.399745641,-1.297528516,-0.335255251,-0.051651127,0.283285701,-0.947199157,-0.913537481,-0.856522154,-1.048207119,0.5,1,0.669,0.62,0.5687,0.6
srp,slv,9.5,-0.816714991,0.976474188,0.747117187,0.768189051,0.767270447,-0.22353037,-0.369188588,-0.351238293,-0.365550563,-0.05290535,0.100770201,-0.723768715,-0.692658607,-0.682191091,-0.707575651,0,0.1667,0.669,0.54,0.8278,0.7
heb,vie,10.7,-0.413070351,0.44518482,0.360320191,-1.741445289,0.173991643,-0.169239967,-0.266885264,-1.539230565,-0.128767392,-0.053317026,1.486247543,-0.373261347,-0.358770575,0.043940174,-0.173216669,0.4,1,0.5125,0.62,0.5456,0.6
nld,epo,13.4,-0.168797285,0.004935216,0.314329638,0.292192486,0.281373568,-0.24604711,-0.226833662,-0.060519421,-0.245737793,-0.053470105,-0.242896792,-0.161119247,-0.311312161,-0.212465314,-0.29055271,0,1,0.6068,0.68,0.0002,0.8
slk,por,7.8,-0.325373572,0.616279573,0.212505703,-0.41149155,0.295605154,0.106938669,-0.226833662,-0.590020724,-0.199644312,-0.054248606,0.544054215,-0.297337609,-0.23090917,-0.135217178,-0.288967456,0.1,0.9333,0.6328,0.61,0.0002,0.6
ara,tur,2.4,-0.347956773,0.485434849,0.323120153,0.547858156,0.498242986,-0.044825478,-0.312344403,-0.08148587,-0.22751555,-0.055093352,-0.278634988,-0.317183139,-0.342043867,-0.377790941,-0.456735223,1,1,0.6196,0.55,0.5922,0.6
swe,hrv,5.5,-0.594313847,0.482289935,0.648864728,0.766856951,0.514570551,-0.380799561,-0.31591801,-0.115268005,-0.266868356,-0.055613495,-0.049041011,-0.531317994,-0.600255014,-0.529585697,-0.480576388,0.1,0.875,0.566,0.75,0.0002,0.6
ces,ind,7.8,-0.206247136,0.50987582,0.13156936,-0.413605741,0.324221337,0.168984184,-0.179577571,-0.605144515,-0.073235725,-0.055649472,0.130920056,-0.19424027,-0.153852188,-0.143691656,-0.276397252,0.5,1,0.4724,0.72,0.5687,0.6
dan,hrv,4.4,-0.917739262,0.552512803,1.042593936,0.957325287,0.901242001,-0.75325524,-0.383710113,-0.407667933,-0.353982101,-0.056477994,-0.12382854,-0.812490299,-0.930015331,-0.830821391,-0.810148563,0.1,0.875,0.6832,0.74,0.0002,0.9
ara,slv,2.7,-1.012331067,0.717268809,1.047498788,0.871402709,0.992580037,-0.728859838,-0.435696629,-0.489838419,-0.361931781,-0.056554369,0.172610295,-0.894676551,-0.948351828,-0.832658411,-0.884485696,1,1,0.669,0.64,0.0002,0.7
slv,fra,8.5,-0.099121867,0.512470171,0.095323703,-0.569400134,-0.013551234,0.315183665,-0.136977955,-0.388269886,-0.156141701,-0.057861476,0.643786509,-0.101787446,-0.113379714,0.088361526,-0.032738123,0,0.9375,0.4688,0.58,0.5456,0.6
mkd,kor,4.7,-1.486228387,0.829508564,1.687545968,-1.24462868,0.088667089,-1.266722968,-0.483896843,-3.511225576,-4.759215347,-0.059623224,-0.843871516,-1.307151315,-1.467160837,-1.519819263,-1.394039178,0.4,1,0.5861,0.75,0.641,0.7
slv,epo,5.9,-1.264158768,1.043406672,1.309391732,0.730363371,1.488372346,-0.770079445,-0.409251842,-1.079399105,-0.438630625,-0.062055635,-0.110667118,-1.114913814,-1.147792361,-1.128197772,-1.297328235,0,1,0.669,0.71,0.0002,0.8
nld,hun,5.3,0.310119294,-0.171534956,-0.207858666,0.688489397,-0.175918544,0.234279138,-0.092128774,0.790120286,0.083660068,-0.062190841,-0.62714162,0.252519111,0.138499227,0.099448075,0.162189313,0.1,1,0.4234,0.59,0.5922,0.5
ara,hrv,2.2,-1.046445783,0.783978395,1.086080172,0.951213848,0.990581222,-0.715784751,-0.449725243,-0.542698696,-0.407772303,-0.062412942,-0.018420427,-0.925898041,-0.982719742,-0.914065523,-0.895660243,1,1,0.6832,0.87,0.0002,0.8
pol,ind,7.5,-0.000727342,0.442627471,-0.112694454,-0.445389014,0.190606683,0.381115039,-0.016503388,-0.361735992,0.10621668,-0.06373193,0.119611479,-0.017910284,0.084395144,0.031783781,-0.120963798,0.5,1,0.3821,0.5,0.2804,0.4
bul,slk,4,-0.91532051,0.613297986,0.982848331,0.968887144,0.997824523,-0.697457427,-0.434959658,-0.552884625,-0.426846656,-0.06509471,-0.501657351,-0.812725386,-0.897097005,-0.931114709,-0.906686472,0,0.5714,0.6416,0.61,0.6162,0.6
glg,pol,4.3,-0.426728157,-0.086498196,0.609122483,0.757280855,0.400149666,-0.684651034,-0.272539153,-0.082817076,-0.261222487,-0.066836285,-0.488220431,-0.388790198,-0.556804739,-0.503020885,-0.388652696,0.1,0.9231,0.4856,0.55,0.6162,0.6
spa,kor,9.9,0.175393516,-0.477947804,0.022211197,-1.276199857,-0.672413048,-0.234357199,-0.060498066,-1.325087999,-1.403754045,-0.0704798,-0.911268172,0.133244644,-0.034370116,-0.094592061,0.140447134,0.5,1,0.5505,0.68,0.5319,0.6
nld,heb,3.9,-0.087281148,-0.194420803,0.240752612,0.375666705,0.267349005,-0.327849108,-0.170607281,-0.117331523,-0.26192778,-0.07182196,-0.821994983,-0.095287064,-0.23757062,-0.298590337,-0.283982232,0.2,1,0.5448,0.59,0.0002,0.6
epo,pol,6.7,-0.226893289,0.252388105,0.35194626,0.583504416,0.308420162,-0.103997853,-0.15135551,0.04686709,-0.085358961,-0.072669857,-0.440118632,-0.216788626,-0.32001604,-0.31638341,-0.267292485,0.1,1,0.6597,0.64,0.6162,0.8
ara,bul,4.9,-0.634275891,0.485568067,0.649709064,0.218890121,0.68416832,-0.43951934,-0.367739364,-0.561734499,-0.216343466,-0.074007543,0.219981157,-0.571017184,-0.615339266,-0.491394616,-0.600443959,1,1,0.6416,0.61,0.6162,0.6
bul,dan,8.7,-0.660166751,0.321344509,0.796509249,0.34293654,0.89113828,-0.627118348,-0.290970333,-0.694210552,-0.341727589,-0.076097311,-0.283353489,-0.594073396,-0.709898358,-0.650294255,-0.798760882,0.1,0.8571,0.6416,0.54,0.6162,0.7
bos,slv,10.4,-1.199587199,1.072631023,1.201820088,0.980192113,1.251840668,-0.663463824,-0.457128768,-0.675812535,-0.332382054,-0.080145345,0.092969593,-1.063729167,-1.076170956,-1.016915713,-1.080991306,0,0.1667,0.669,0.36,0.0002,0.6
swe,mkd,5.2,-0.79286717,0.449076551,0.888858611,0.381382295,0.872438711,-0.69136595,-0.356887091,-0.686914509,-0.3130424,-0.083160286,0.075092664,-0.711256191,-0.801159073,-0.668432708,-0.776014404,0.1,0.8571,0.5797,0.63,0.0002,0.6
ukr,ron,7.2,-0.154636664,0.532607329,-0.008407078,-0.25064668,0.038012923,0.245738768,-0.197579442,-0.227253961,-0.229613836,-0.088798407,0.505469197,-0.158396794,-0.048331339,0.002649374,-0.093896094,0,0.8889,0.3519,0.45,0.641,0.4
srp,epo,3.2,-1.129561689,1.120651133,1.079921824,0.606501474,1.17916876,-0.529142142,-0.443073904,-0.892911638,-0.412898659,-0.091190368,0.17202259,-1.00589715,-0.976006431,-0.934658836,-1.046005459,0.1,1,0,0.66,0.8278,0.7
deu,ces,8.1,1.091297023,-0.3273827,-0.944164144,-0.077793029,-1.062317471,1.133359766,0.602575868,1.236261683,0.301189893,-0.091495521,-0.392877838,0.92313087,0.913184446,0.84156388,0.922655687,0,0.8571,0.4728,0.55,0.5456,0.5
heb,ron,6.3,-0.382787042,0.432875195,0.282519908,-0.182134465,0.228029636,-0.15604678,-0.300218245,-0.408368643,-0.228214855,-0.092085688,0.656716097,-0.357466919,-0.306611099,-0.154561439,-0.243554503,0.1,1,0.5456,0.47,0.641,0.5
ell,pol,5.1,-0.22656985,0.140514141,0.115369572,0.580994027,0.412767834,-0.217069068,-0.329527252,-0.034531285,-0.023782681,-0.09671687,-0.628890696,-0.22302711,-0.182778817,-0.367261128,-0.332560486,0.1,0.8333,0.5329,0.5,0.2048,0.5
swe,pol,5.8,0.314302171,0.085510001,-0.254588674,0.302362943,-0.336410196,0.460850495,0.019788522,0.628562891,0.205218472,-0.101511025,-0.177922066,0.245492323,0.206535735,0.224823839,0.322740094,0,0.8333,0.5444,0.58,0.6162,0.6
nld,dan,14.2,0.19384241,-0.248732985,-0.042048539,0.026853063,-0.004798949,-0.010768685,-0.091453138,0.135764001,-0.110396305,-0.101602771,-0.357916051,0.140832148,0.007758944,0.071397681,-0.026922949,0,0.7,0.6068,0.47,0.0002,0.7
ell,jpn,5.5,-0.354214254,0.119698678,0.292022675,2.349448999,0.346797075,-0.412481672,-0.366290672,0.001907822,-0.746055725,-0.10554224,-4.008615381,-0.336295891,-0.332497165,-1.394080679,-0.481404098,0.4,1,0.5329,0.71,0.4717,0.6
pol,vie,7.7,-0.120384206,0.469895421,0.033447105,-1.605892376,-0.0463985,0.226699981,-0.106343856,-1.121051772,0.124169764,-0.106282794,1.243720879,-0.133384212,-0.055997341,0.232477285,0.071183063,0.4,1,0.5444,0.59,0.4407,0.6
hun,ind,6.6,-0.331546852,0.872655686,0.246375418,-0.303030091,0.472248092,0.313071709,-0.155473005,-0.672252434,-0.082661694,-0.107390029,0.130945216,-0.317107199,-0.237799942,-0.252535813,-0.39590961,0.5,1,0.4132,0.6,0.3433,0.5
hrv,glg,5.7,-1.207456611,1.070171586,1.264920996,0.235182694,1.270139956,-0.688516358,-0.385165204,-1.232477302,-0.418765503,-0.108952825,0.429311146,-1.07837485,-1.105975747,-0.932600889,-1.119473468,0.1,0.9231,0.4882,0.77,0.0002,0.6
nld,rus,7.6,0.901118503,-0.587447562,-0.755364233,0.131986952,-0.850812859,0.627790057,0.166146884,1.109965303,0.301801561,-0.111252771,-0.542789209,0.75257914,0.642681212,0.635723928,0.755810223,0.2,0.8,0.5297,0.57,0.6162,0.6
epo,slv,5.6,-1.264158768,0.732374898,1.488459102,1.04150417,1.309318617,-1.078387103,-0.438645887,-0.771272566,-0.409236298,-0.111676596,-0.061021817,-1.128366651,-1.297366801,-1.11474351,-1.147760042,0,1,0.669,0.71,0.0002,0.8
ukr,fra,14.1,0.711908663,0.149512917,-0.84085801,-0.973784623,-0.726919309,1.050138401,0.082993436,0.336938848,0.533991689,-0.118225064,0.651786636,0.586334992,0.687054824,0.795091989,0.722572824,0.1,0.9375,0.4596,0.5,0.5456,0.5
dan,deu,14,0.781829479,-0.21300705,-0.656272524,-0.24284088,-0.703678572,0.808451385,0.2809294,0.840284899,0.372721316,-0.121069742,0.02078419,0.646299281,0.596370017,0.684827366,0.659354939,0,0.5714,0.6153,0.49,0.5456,0.7
rus,mkd,7.4,-0.072752164,0.486837731,-0.044173157,-0.007254737,0.084387208,0.300027869,-0.163720882,-0.028680951,-0.165767665,-0.122126372,0.181020189,-0.096304841,-0.010669456,-0.014143732,-0.112753644,0.2,0.4,0.4147,0.6,0.6162,0.5
hrv,dan,6.5,-0.917739262,0.959257285,0.901284027,0.550438231,1.042541145,-0.406261085,-0.353998175,-0.754458244,-0.383694325,-0.124831565,-0.05544144,-0.831021771,-0.810166782,-0.812287955,-0.929992107,0.1,0.875,0.6832,0.74,0.0002,0.9
ara,heb,3.5,-0.374545729,0.382622495,0.410107846,0.423282474,0.417099878,-0.205511281,-0.272539153,-0.229095313,-0.300913938,-0.125682286,-0.270826617,-0.359416685,-0.399657286,-0.398773298,-0.413079749,1,1,0.7028,0.54,0.0002,0.7
bul,swe,7.1,-0.468233279,0.308149752,0.581561948,0.439736001,0.671372974,-0.401076557,-0.257010374,-0.42714363,-0.333818392,-0.126097914,-0.476723171,-0.440909447,-0.530721823,-0.535961568,-0.623021801,0.1,0.8571,0.5343,0.45,0.6162,0.5
dan,glg,7.3,-0.893500365,0.51838538,1.060114997,0.056572466,0.992236869,-0.782158886,-0.384437592,-1.039645038,-0.380785721,-0.127904228,0.272096801,-0.810800106,-0.944052841,-0.702465611,-0.889459915,0.1,0.9231,0.6552,0.69,0.0002,0.8
heb,spa,15.3,0.588728994,-0.076053158,-0.656119068,-1.135309884,-0.630002743,0.671108574,-0.018492561,0.041847955,0.262462741,-0.128157293,0.700076149,0.476644343,0.512944806,0.701169584,0.570502321,0.2,1,0.6441,0.44,0.5922,0.6
slv,deu,7.6,0.156352906,0.288343765,-0.106649162,0.03935867,-0.060596625,0.422899984,0.025039701,0.251178471,0.10750175,-0.129871776,0.008842443,0.100603469,0.091179574,0.138224024,0.077757607,0,0.8571,0.4255,0.55,0.5456,0.5
bos,ron,5.7,-1.085329468,1.002799977,1.096326411,0.396997333,1.087803576,-0.594982252,-0.458611138,-0.940270959,-0.444535808,-0.130818915,0.37691359,-0.978219365,-0.993282655,-0.840706152,-0.982660019,0,0.8889,0.6552,0.54,0.641,0.7
deu,ind,8.6,0.169941755,0.1157932,-0.043593186,-0.399712559,0.156559254,0.280635127,0.117746707,-0.231054063,0.24388705,-0.132702252,-0.217335999,0.111639812,0.067181424,0.088732877,-0.055777923,0.6,1,0.4906,0.64,0.3277,0.5
swe,ukr,6.9,-0.156464712,0.373538116,0.158928554,0.617553369,0.059219712,0.077766554,-0.278201139,0.217785642,-0.238719295,-0.132735169,-0.334740933,-0.171896479,-0.202894437,-0.226642179,-0.113175292,0.1,0.8571,0.5227,0.51,0.0002,0.5
bul,heb,3.2,-0.565843167,0.316813675,0.639283439,0.608982679,0.73744029,-0.527814788,-0.328092492,-0.468182398,-0.38442181,-0.132890341,-0.632143461,-0.527538107,-0.596076502,-0.662877811,-0.689270141,0.1,1,0.6063,0.56,0.6162,0.6
ara,dan,4.5,-0.676164482,0.58140659,0.719323278,0.291727803,0.819020555,-0.432699035,-0.388076993,-0.648529504,-0.296642172,-0.133615831,-0.011408193,-0.62356351,-0.675966829,-0.59049259,-0.729269926,1,1,0,0.66,0.0002,0.8
nld,ces,5.9,0.474636256,-0.301429945,-0.319723845,0.281249773,-0.414995659,0.306085275,0.018474636,0.660445541,-0.021127085,-0.134403338,-0.5699229,0.375846269,0.257602721,0.257874765,0.321825716,0,0.8571,0.4427,0.51,0.0002,0.5
heb,ita,11.2,0.308695531,0.069464547,-0.344142385,-0.921574571,-0.442235075,0.423404064,-0.068549964,-0.171687048,0.050559742,-0.13719099,0.622429118,0.230948944,0.252672621,0.436854609,0.363278863,0.1,1,0.6332,0.49,0.0002,0.6
nld,srp,1.6,-0.49407247,0.11653958,0.697520432,0.942009115,0.615296431,-0.618656624,-0.288129168,-0.044983453,-0.325208184,-0.139443672,-0.587344501,-0.466972412,-0.630943596,-0.588387957,-0.576345314,0.1,0.9,0.6068,0.58,0.8278,0.8
deu,pol,6.8,1.327002547,-0.423131831,-1.147062831,-0.183881231,-1.261302085,1.343111164,0.725896753,1.463200212,0.652728313,-0.139486626,-0.37721486,1.114861458,1.10770872,1.050571912,1.1775835,0,0.8571,0.5805,0.55,0.3333,0.5
swe,deu,12.6,1.0018458,-0.15945688,-0.937273547,-0.28795623,-0.954934279,1.146652028,0.334062639,1.118201488,0.490498194,-0.14131752,0.074143248,0.831923261,0.833038712,0.890421728,0.890525964,0.1,0.5714,0.426,0.43,0.5456,0.5
ara,epo,4.1,-1.100469005,0.833276371,1.174832384,0.627169947,1.188073328,-0.776693005,-0.445289774,-0.848091237,-0.378605672,-0.141779177,0.139873891,-0.994341523,-1.05156692,-0.918097847,-1.043496619,1,1,0,0.74,0.0002,0.9
est,eng,15.9,1.141214674,0.273988606,-1.255350877,-1.440089943,-1.206533648,1.733607751,0.36006253,0.535870002,0.524175015,-0.145662738,0.769749149,0.951805597,1.091434947,1.200009543,1.098571568,0.1,1,0.5983,0.54,0.5687,0.7
rus,ell,8.3,0.244033023,0.296490596,-0.382796049,-0.255194463,-0.496883219,0.540478646,-0.144502534,0.244616139,-0.221227369,-0.149819744,0.357686809,0.171357162,0.262063387,0.308933457,0.33082034,0.2,0.8333,0.3971,0.45,0.2048,0.4
ara,ukr,4.5,-0.335961541,0.417947214,0.332296342,0.58218775,0.265930094,-0.131161743,-0.35833234,0.008035866,-0.272522298,-0.150391762,-0.179795022,-0.332600229,-0.362084228,-0.340583986,-0.285809197,1,1,0.6737,0.61,0.0002,0.7
slv,bul,6.2,-0.828041851,0.769597873,0.886433354,0.408649234,0.946833669,-0.471705536,-0.337427752,-0.741667095,-0.333818392,-0.151851793,-0.001887027,-0.760433165,-0.793830121,-0.719851923,-0.840540659,0,0.4286,0.4225,0.45,0.6162,0.5
deu,bul,9.7,0.411468276,-0.173178023,-0.308188973,-0.204504655,-0.343841478,0.330496728,0.013214724,0.294237594,-0.073908263,-0.155138446,-0.172315131,0.315354953,0.247031075,0.310753971,0.250954652,0.1,0.8571,0.5162,0.54,0.3333,0.5
bos,por,9.9,-0.487574306,0.755664733,0.450893331,-0.22512284,0.428839238,-0.026113539,-0.364842511,-0.685112648,-0.31232793,-0.155490212,0.429840776,-0.465678303,-0.457542921,-0.307077716,-0.425525186,0.1,0.9333,0.6328,0.53,0.0002,0.7
nld,slv,5.1,-0.439310192,0.085526755,0.655492387,0.747613323,0.545567936,-0.581032334,-0.254897531,-0.058285856,-0.274644613,-0.157725537,-0.368466667,-0.424360533,-0.588511511,-0.48149701,-0.507216991,0,0.9,0.4622,0.5,0.0002,0.5
epo,bul,6.4,-0.985760809,0.599525763,1.157190726,0.572256009,1.153760972,-0.844706171,-0.396095487,-0.874248448,-0.402652585,-0.15841642,-0.169584808,-0.899212776,-1.023949933,-0.902313703,-1.0230916,0.1,1,0.6416,0.7,0.6162,0.8
rus,deu,8.8,1.631915052,-0.311605785,-1.642495006,-0.61597647,-1.539729024,1.849767726,0.873637081,1.64571645,0.783735354,-0.159292538,0.025558895,1.374348845,1.540019399,1.424611801,1.433891076,0.2,0.8571,0.5184,0.42,0.3333,0.5
ara,ces,3,-0.395141611,0.462416363,0.414805617,0.6122705,0.364827475,-0.174780571,-0.324507868,-0.072801741,-0.247845775,-0.16165503,-0.247920001,-0.387059587,-0.417825314,-0.410457582,-0.357038932,1,1,0.6784,0.66,0.0002,0.7
slv,tur,2.2,-1.023043235,0.997907502,1.125914038,1.008889046,1.290185882,-0.528401158,-0.346785108,-0.66492089,-0.288112463,-0.161771217,-0.509978423,-0.93250704,-0.98553405,-1.02695119,-1.098954904,0.1,1,0.4627,0.69,0.5922,0.6
bul,bos,4.2,-1.179024118,0.732118765,1.330729371,1.134990384,1.317510656,-0.984842888,-0.446767711,-0.732664945,-0.479408021,-0.162052633,-0.447136921,-1.068073449,-1.175078673,-1.145425122,-1.173750832,0,0.4286,0.6416,0.51,0.6162,0.7
nld,mkd,5.9,-0.669467042,0.078227874,0.881142525,0.343665259,0.871014723,-0.902815043,-0.376442683,-0.736922841,-0.376426825,-0.167395392,-0.356535296,-0.626903939,-0.800506921,-0.678206488,-0.792523613,0.1,0.8571,0.5145,0.6,0.0002,0.5
bul,epo,7.7,-0.985760809,0.574322936,1.153822236,0.59746767,1.157129205,-0.873115857,-0.402668192,-0.845855451,-0.396079817,-0.170565399,-0.157429869,-0.90250651,-1.023118713,-0.89901962,-1.023922785,0.1,1,0.6416,0.7,0.6162,0.8
ukr,mkd,7.2,-0.579268454,0.727568704,0.482219311,0.259561361,0.685724754,-0.182405292,-0.337427752,-0.491132945,-0.194786982,-0.170775148,0.122131132,-0.549470778,-0.474651549,-0.470126408,-0.59567595,0,0.5714,0.3926,0.53,0.0002,0.5
deu,hun,7.2,0.860926551,-0.193749837,-0.662994844,0.462111036,-0.790409116,0.911514032,0.570706553,1.366836164,0.287095336,-0.172285192,-0.527586219,0.70112047,0.682298843,0.604928309,0.704020818,0,1,0.4504,0.54,0.2677,0.5
pol,fra,11.3,1.197929544,-0.172741728,-1.166558264,-1.180776309,-1.189416318,1.386068851,0.751634582,0.773771991,0.713266625,-0.172700454,0.584456868,0.993739745,1.130263533,1.199063509,1.137660433,0.1,0.9375,0.5239,0.56,0.3333,0.5
ces,spa,12.6,0.789570457,0.048739962,-0.859069805,-1.018995348,-0.809117603,1.038954533,0.156641035,0.362868912,0.238918757,-0.172768745,0.563470954,0.639007128,0.721925314,0.838624481,0.705391248,0.1,0.9231,0.5431,0.62,0.5922,0.6
